2019,3,20,1690
2021,12,1,1688
2019,12,29,1684
2018,11,15,1681
2015,8,13,1678
2018,1,17,1678
2021,11,9,1674
2020,10,31,1671
2020,1,12,1668
2019,12,14,1667
2017,11,13,1664
2018,9,4,1659
2013,8,24,1657
2021,5,13,1656
2019,12,21,1655
2017,2,27,1654
2019,12,16,1654
2012,4,9,1648
2012,12,21,1644
2017,3,12,1644
2016,3,10,1643
2012,4,28,1641
2019,11,4,1637
2020,2,13,1634
2016,12,16,1631
2021,11,11,1631
2019,3,21,1630
2013,10,8,1628
2022,6,5,1626
2016,3,22,1623
2017,11,30,1623
2017,9,27,1622
2015,3,12,1621
2017,6,28,1620
2019,11,13,1620
2018,3,29,1617
2019,5,17,1616
2016,10,22,1613
2018,4,27,1613
2013,9,22,1608
2014,4,3,1608
2020,12,17,1608
2022,3,9,1607
2016,9,3,1603
2018,3,22,1602
2014,2,15,1595
2014,12,7,1593
2019,12,30,1593
2012,10,15,1592
2017,11,9,1590
2013,2,28,1588
2014,1,13,1582
2015,11,18,1582
2013,4,4,1581
2014,9,20,1580
2015,2,25,1580
2019,4,5,1579
2014,10,22,1575
2014,3,28,1574
2021,2,16,1572
2015,10,7,1571
2018,4,8,1571
2015,1,28,1569
2020,12,20,1569
2017,11,2,1568
2018,1,31,1563
2013,4,13,1561
2013,11,26,1561
2018,11,19,1561
2018,12,10,1560
2016,9,12,1559
2013,2,16,1555
2015,12,8,1554
2016,8,25,1553
2016,10,8,1552
2017,7,21,1551
2013,12,28,1546
2014,1,17,1546
2018,10,27,1545
2015,4,3,1538
2019,10,4,1537
2021,12,10,1535
2019,3,8,1534
2020,9,23,1532
2021,4,28,1531
2012,12,7,1528
2019,2,18,1528
2020,10,16,1527
2016,3,20,1525
2020,11,27,1520
2014,2,1,1517
2021,3,19,1517
2013,11,20,1516
2014,2,9,1516
2014,3,12,1516
2013,4,9,1514
2016,9,26,1512
2019,9,16,1511
2016,4,11,1506
2012,11,14,1505
2015,11,13,1505
2019,11,19,1504
2015,3,8,1503
2021,5,8,1497
2013,2,8,1494
2016,4,22,1492
2017,10,10,1484
2019,9,9,1483
2013,4,1,1481
2020,8,27,1481
2017,1,14,1479
2017,2,18,1479
2017,12,14,1479
2012,12,17,1477
2018,3,14,1477
2021,2,15,1476
2015,8,31,1466
2019,7,19,1460
2019,10,21,1460
2018,2,19,1457
2019,8,14,1456
2013,10,18,1455
2019,3,13,1454
2022,1,27,1452
2015,3,23,1451
2015,11,16,1451
2015,11,25,1450
2012,3,31,1448
2012,9,30,1448
2016,11,17,1448
2016,9,20,1447
2020,8,19,1447
2017,12,16,1446
2018,9,11,1446
2020,2,20,1446
2016,2,3,1445
2012,1,17,1443
2021,2,2,1441
2012,4,5,1440
2022,1,26,1437
2014,1,7,1434
2013,3,15,1428
2014,9,29,1423
2015,10,10,1419
2015,5,14,1418
2016,2,19,1418
2016,11,18,1418
2015,11,7,1416
2016,1,8,1411
2020,1,5,1410
2019,10,3,1409
2020,1,28,1408
2021,7,24,1408
2012,12,15,1406
2019,10,30,1406
2014,4,7,1403
2013,12,4,1402
2012,1,6,1401
2015,8,24,1401
2013,9,28,1400
2013,10,28,1399
2016,12,25,1398
2013,9,13,1396
2017,3,11,1394
2012,10,5,1393
2015,4,2,1391
2021,3,5,1390
2020,4,18,1388
2019,8,16,1385
2019,12,13,1383
2021,1,21,1379
2018,8,26,1378
2012,8,27,1377
2015,3,29,1376
2017,10,29,1376
2012,10,10,1373
2019,6,11,1370
2020,12,5,1369
2018,10,17,1364
2018,5,30,1363
2016,10,27,1362
2015,3,14,1360
2018,10,8,1360
2013,11,25,1359
2021,9,14,1359
2012,2,20,1358
2020,11,23,1357
2022,3,6,1357
2012,11,7,1356
2015,1,10,1353
2017,10,21,1352
2013,3,1,1351
2017,3,19,1351
2020,3,17,1351
2016,10,19,1349
2022,2,18,1346
2015,11,2,1342
2017,9,3,1342
2022,2,14,1340
2016,9,19,1339
2017,5,17,1339
2012,10,19,1338
2014,12,2,1338
2022,9,13,1335
2012,4,4,1333
2015,10,21,1333
2016,9,27,1333
2020,3,18,1332
2015,12,24,1331
2015,7,24,1330
2017,3,1,1325
2018,4,10,1325
2021,1,16,1324
2019,3,22,1322
2013,12,25,1321
2014,11,19,1321
2013,3,25,1319
2015,3,11,1318
2022,1,22,1317
2021,2,9,1315
2018,1,5,1312
2014,1,20,1311
2014,8,25,1311
2019,12,7,1310
2012,1,8,1308
2014,11,10,1307
2019,3,1,1307
2019,11,1,1306
2013,9,17,1305
2016,3,8,1302
2016,3,24,1299
2019,9,30,1299
2019,10,11,1297
2012,11,25,1293
2014,2,19,1290
2012,2,12,1289
2020,12,29,1289
2020,4,17,1288
2019,12,22,1287
2017,10,13,1286
2018,12,4,1285
2016,12,27,1282
2019,2,12,1282
2014,10,12,1280
2020,3,10,1277
2016,11,4,1274
2022,1,16,1267
2012,2,21,1265
2016,1,11,1265
2022,2,12,1265
2016,2,27,1260
2013,9,25,1259
2015,9,14,1259
2022,2,6,1258
2013,2,4,1257
2013,9,15,1256
2021,3,20,1256
2014,4,6,1254
2018,12,3,1252
2020,2,3,1251
2020,11,9,1251
2016,12,3,1249
2013,12,22,1246
2022,2,21,1246
2017,3,18,1245
2021,10,15,1245
2015,10,19,1243
2013,10,14,1240
2015,8,14,1240
2018,4,12,1240
2013,10,2,1239
2021,1,10,1239
2012,11,21,1238
2014,1,25,1237
2020,8,14,1234
2013,9,23,1233
2020,8,15,1233
2014,11,4,1230
2014,4,2,1229
2016,1,23,1228
2018,3,24,1226
2016,2,4,1221
2015,3,28,1218
2013,12,27,1217
2017,12,12,1216
2021,2,8,1214
2017,9,25,1212
2021,3,28,1212
2016,10,28,1211
2018,11,14,1211
2013,11,9,1210
2012,4,29,1209
2020,12,30,1208
2019,11,2,1207
2019,10,29,1206
2014,12,16,1202
2012,5,3,1200
2018,12,27,1197
2021,3,2,1196
2012,2,24,1194
2019,1,16,1192
2013,12,8,1191
2018,1,1,1191
2020,2,14,1190
2022,2,23,1188
2014,10,30,1186
2012,3,16,1182
2016,10,26,1182
2014,11,20,1181
2019,3,31,1181
2016,3,18,1180
2018,3,30,1180
2013,9,21,1178
2018,11,10,1178
2019,11,5,1176
2012,2,5,1175
2015,10,22,1175
2018,9,20,1175
2015,2,13,1174
2018,12,9,1174
2013,12,11,1173
2012,12,2,1172
2014,12,15,1168
2018,2,13,1168
2022,2,7,1168
2020,4,28,1167
2013,3,8,1163
2014,9,19,1153
2013,10,1,1151
2022,3,11,1150
2020,10,17,1147
2017,10,7,1143
2018,11,5,1141
2012,11,4,1139
2021,11,29,1138
2019,11,27,1134
2016,2,7,1128
2017,10,14,1128
2014,4,20,1127
2019,1,1,1125
2019,3,6,1125
2017,2,15,1117
2017,3,16,1114
2021,9,30,1114
2020,2,2,1113
2012,11,17,1107
2021,10,27,1106
2012,1,23,1103
2015,1,29,1098
2017,12,26,1096
2021,1,15,1096
2021,2,24,1095
2020,11,25,1094
2017,11,3,1093
2018,10,13,1087
2018,9,22,1084
2017,2,1,1081
2016,1,16,1078
2022,2,19,1077
2020,2,10,1075
2016,10,20,1074
2016,12,30,1072
2021,2,17,1071
2019,1,3,1068
2022,2,9,1067
2016,2,1,1065
2013,10,22,1063
2018,3,12,1061
2021,11,12,1060
2019,10,14,1058
2015,10,17,1056
2020,11,1,1056
2015,1,15,1055
2016,3,19,1052
2017,2,26,1052
2017,10,1,1051
2018,4,9,1051
2022,1,28,1051
2017,11,26,1049
2020,3,7,1049
2018,10,6,1048
2021,11,6,1047
2017,10,31,1045
2016,3,26,1044
2020,10,27,1043
2014,2,28,1042
2018,3,9,1042
2021,11,16,1041
2018,1,16,1037
2021,9,28,1037
2018,3,31,1033
2019,1,25,1032
2021,11,27,1031
2016,10,7,1029
2012,2,13,1027
2014,10,23,1024
2012,3,9,1023
2015,1,13,1022
2022,2,8,1022
2016,1,25,1021
2017,12,29,1021
2015,10,5,1019
2019,12,8,1018
2012,10,9,1016
2016,3,2,1012
2012,3,13,1009
2013,11,1,1007
2012,1,21,1005
2015,12,31,1003
2016,10,30,1003
2017,2,19,1003
2015,3,13,1002
2017,3,29,1001
2018,12,22,1000
2021,10,8,1000
2022,1,2,997
2019,2,17,996
2018,11,6,993
2021,12,21,991
2017,12,7,990
2020,10,12,990
2018,4,11,987
2012,11,26,986
2021,1,2,985
2014,3,11,984
2014,11,27,981
2021,1,17,980
2016,11,16,976
2019,10,7,974
2019,12,5,973
2014,10,24,972
2012,2,28,971
2015,3,16,971
2017,10,11,971
2019,11,6,969
2021,12,6,968
2021,12,9,963
2015,3,15,961
2015,12,4,961
2022,2,3,960
2019,12,15,959
2021,10,24,958
2017,12,9,956
2020,1,17,955
2018,11,29,954
2013,2,21,952
2018,3,17,952
2016,3,1,946
2013,12,30,945
2012,10,26,944
2019,11,20,944
2013,3,3,943
2018,1,12,943
2022,9,30,943
2014,11,7,942
2019,1,22,942
2019,10,31,939
2012,3,15,938
2016,10,25,936
2021,1,7,933
2019,3,16,927
2020,10,18,924
2018,10,14,923
2020,10,21,919
2015,10,29,918
2013,2,23,914
2014,10,26,913
2022,1,19,913
2012,11,9,912
2015,10,16,912
2015,10,18,908
2015,11,12,908
2020,1,31,908
2019,11,25,907
2017,2,8,905
2021,11,8,904
2020,1,27,903
2012,10,11,901
2013,12,20,901
2017,10,23,900
2016,1,22,899
2019,11,17,897
2018,11,8,895
2013,11,5,892
2012,1,3,891
2017,12,2,891
2014,1,26,889
2020,11,7,888
2018,12,2,886
2013,12,14,884
2020,3,5,879
2015,10,23,878
2021,10,23,875
2019,10,25,873
2020,1,30,873
2018,10,16,871
2012,2,18,870
2014,11,15,869
2019,11,9,869
2019,12,6,869
2012,9,23,865
2012,2,23,864
2013,3,9,862
2015,2,28,855
2019,4,9,855
2013,3,22,854
2012,2,27,853
2013,3,21,853
2020,12,14,852
2012,1,12,850
2013,9,26,850
2016,2,26,850
2021,11,10,848
2017,2,5,846
2018,10,11,846
2015,1,26,844
2018,1,29,844
2020,1,9,840
2022,3,29,840
2014,10,18,836
2019,1,19,834
2020,2,19,833
2015,2,2,831
2016,11,19,831
2015,1,21,830
2021,12,27,830
2013,3,24,828
2019,3,3,827
2019,3,15,825
2021,12,12,821
2022,3,3,821
2012,2,6,818
2019,11,26,818
2013,10,26,816
2020,10,4,816
2014,11,22,815
2021,10,26,814
2021,1,24,810
2013,3,6,809
2015,10,24,807
2014,1,22,805
2018,3,3,805
2014,1,23,803
2019,2,16,802
2012,12,12,801
2017,2,20,800
2013,2,22,795
2014,11,8,795
2018,11,9,795
2020,1,11,794
2020,2,21,789
2012,2,17,788
2012,12,9,786
2021,12,3,786
2019,12,28,783
2021,10,28,783
2013,10,3,781
2015,11,11,781
2021,3,3,781
2014,2,8,780
2021,10,2,780
2013,1,14,779
2018,1,22,779
2020,1,8,778
2021,12,22,777
2015,12,1,776
2019,12,24,774
2021,11,23,773
2017,12,19,769
2018,11,7,766
2019,11,15,765
2022,1,18,763
2012,10,23,762
2017,2,10,762
2014,10,15,758
2016,2,21,756
2017,10,26,755
2013,2,27,753
2013,11,15,746
2019,1,21,746
2013,2,12,745
2012,12,27,743
2012,10,31,742
2019,12,17,742
2017,2,6,741
2015,2,16,740
2020,11,16,737
2020,9,30,736
2021,2,13,736
2016,1,5,735
2017,2,22,735
2021,2,21,735
2015,11,26,733
2017,2,2,733
2012,10,28,732
2018,1,3,732
2020,3,4,731
2015,2,15,728
2018,2,18,725
2014,10,27,723
2017,11,15,723
2019,11,24,723
2020,2,16,721
2022,3,2,718
2015,1,20,716
2021,11,19,715
2021,11,24,714
2015,1,11,712
2018,12,12,710
2020,11,24,710
2020,12,10,710
2021,2,7,710
2022,3,1,710
2012,2,15,709
2018,12,30,709
2021,3,4,709
2019,12,11,707
2015,3,9,706
2016,12,9,704
2012,10,8,698
2015,11,27,698
2021,1,28,698
2014,3,2,693
2021,11,15,693
2017,10,24,689
2014,1,21,688
2015,11,4,688
2019,1,14,688
2020,2,24,685
2018,11,21,683
2013,9,30,681
2021,11,18,681
2022,1,21,681
2016,11,23,680
2020,1,4,680
2013,2,20,679
2014,2,23,678
2016,3,9,676
2018,12,28,675
2013,10,31,674
2021,12,7,674
2018,1,15,673
2014,3,6,672
2021,3,10,672
2012,2,8,670
2019,11,21,670
2020,10,2,669
2016,11,12,668
2018,11,20,667
2020,10,24,666
2016,12,24,663
2018,2,10,661
2013,2,7,659
2012,2,10,655
2015,1,27,652
2012,12,25,651
2016,11,8,651
2021,2,20,651
2015,1,31,649
2015,2,7,649
2016,1,3,649
2019,1,10,648
2019,11,14,648
2017,2,21,644
2019,12,26,643
2015,1,25,642
2018,11,16,642
2014,1,6,641
2017,1,18,639
2016,10,24,638
2021,1,18,636
2015,12,2,634
2014,1,27,632
2016,11,20,631
2014,11,16,630
2020,11,21,630
2020,1,22,629
2020,10,3,629
2019,1,31,625
2013,2,24,624
2018,3,18,623
2013,12,7,620
2018,2,8,620
2014,11,28,619
2020,3,19,619
2017,11,27,613
2022,1,15,612
2015,10,27,610
2018,12,8,610
2022,2,28,609
2018,12,24,608
2019,2,5,608
2017,12,3,606
2020,1,13,606
2020,1,24,606
2012,1,11,601
2016,12,18,600
2021,10,18,599
2014,11,23,597
2012,1,10,596
2012,10,25,596
2013,3,23,596
2017,3,3,596
2018,12,20,596
2018,12,1,594
2020,12,11,594
2015,2,10,592
2016,1,12,591
2022,1,11,590
2013,10,21,589
2022,1,29,588
2020,11,17,586
2016,1,10,584
2014,10,14,582
2013,10,13,581
2018,11,3,581
2019,12,31,581
2019,1,29,580
2022,2,16,580
2013,3,7,579
2014,1,15,579
2019,1,13,579
2020,10,29,579
2019,1,20,577
2015,12,18,576
2016,10,29,576
2017,11,11,575
2018,1,23,575
2013,11,24,573
2015,11,17,573
2020,11,18,573
2019,1,15,572
2013,2,11,571
2016,12,13,571
2013,12,31,570
2014,1,10,569
2015,1,9,569
2020,12,6,569
2017,2,9,567
2015,1,22,566
2012,10,22,565
2015,12,26,565
2019,12,20,565
2019,1,24,564
2014,12,31,560
2020,1,26,560
2015,12,5,559
2019,1,18,559
2013,12,5,557
2016,12,8,555
2019,12,18,555
2018,1,4,554
2018,2,3,554
2020,2,28,553
2016,2,13,551
2018,11,25,550
2015,10,30,549
2021,12,5,549
2015,12,21,547
2022,3,16,547
2015,2,22,544
2013,11,8,543
2018,10,15,543
2021,2,1,543
2014,12,14,542
2020,1,1,541
2014,2,3,540
2012,2,7,539
2021,12,19,539
2015,11,19,538
2018,3,1,538
2012,1,2,537
2013,2,25,537
2013,3,10,537
2017,10,19,537
2021,11,20,536
2014,10,29,535
2012,11,13,533
2012,11,28,533
2021,1,31,533
2022,2,15,532
2015,11,6,531
2019,1,26,531
2016,11,24,530
2021,10,19,530
2017,2,3,529
2015,2,19,528
2014,12,20,527
2020,1,23,527
2021,1,14,526
2014,1,8,524
2020,11,8,524
2019,10,26,523
2021,12,29,522
2014,12,11,521
2015,2,5,520
2017,10,18,520
2019,12,27,513
2013,11,6,507
2014,12,12,507
2017,12,30,507
2019,11,22,506
2017,1,4,505
2021,12,17,505
2020,11,11,504
2017,12,23,503
2014,11,6,500
2016,2,20,500
2017,12,31,499
2020,11,29,497
2013,12,21,496
2017,2,25,496
2020,12,9,495
2012,10,24,494
2018,10,12,493
2013,11,29,492
2015,11,3,491
2016,12,21,491
2014,2,17,490
2021,2,14,490
2014,12,17,489
2016,2,17,489
2013,1,5,486
2018,2,14,485
2021,12,30,484
2013,1,6,483
2012,12,30,482
2021,2,4,481
2019,12,12,480
2012,1,20,479
2013,1,12,479
2013,11,11,479
2012,11,30,478
2020,12,2,478
2022,1,3,478
2014,2,12,477
2020,1,7,477
2012,2,22,475
2013,11,28,474
2015,11,9,473
2013,11,18,472
2017,1,26,471
2017,11,7,471
2017,11,21,471
2020,12,7,470
2016,11,1,469
2014,1,28,465
2019,1,11,465
2021,1,1,464
2013,2,9,462
2013,12,2,461
2012,1,29,459
2016,1,29,459
2012,12,6,458
2017,1,30,455
2021,12,18,455
2013,11,16,454
2013,12,1,454
2015,11,5,454
2021,1,27,454
2015,11,14,453
2021,1,30,449
2015,11,24,447
2021,1,6,446
2012,1,30,443
2017,12,4,443
2013,11,17,441
2018,1,28,437
2012,12,24,434
2021,12,13,434
2013,1,21,433
2019,1,12,433
2013,2,10,432
2021,11,30,432
2013,2,3,431
2018,12,25,430
2019,2,8,428
2020,1,25,428
2017,1,15,427
2019,12,19,427
2012,12,13,426
2016,11,15,425
2018,1,14,425
2022,2,20,424
2015,11,28,423
2016,1,21,423
2013,1,10,422
2016,1,4,421
2018,1,13,421
2021,1,12,421
2013,1,17,420
2021,12,14,419
2012,11,12,417
2021,1,9,416
2021,2,19,416
2012,1,9,415
2019,1,5,415
2012,11,15,412
2016,12,2,412
2020,1,2,412
2020,1,16,412
2020,10,30,409
2017,11,14,408
2016,2,5,407
2018,12,16,406
2019,11,23,405
2012,2,4,404
2016,11,27,404
2021,1,4,404
2014,11,13,403
2017,1,8,403
2017,12,22,403
2020,11,20,403
2021,1,26,403
2013,2,13,402
2014,10,13,402
2021,1,19,401
2022,1,1,401
2022,1,7,399
2015,11,8,398
2022,2,13,398
2014,1,16,397
2019,2,1,396
2020,2,9,396
2014,12,18,395
2016,11,22,391
2012,12,23,389
2013,1,4,389
2012,11,27,388
2013,1,7,384
2017,12,5,383
2016,12,19,382
2021,12,15,382
2017,2,11,380
2015,11,15,378
2012,11,19,377
2016,12,17,377
2017,12,20,377
2018,12,26,377
2012,1,25,376
2013,1,22,376
2014,2,6,376
2012,11,22,375
2020,1,6,375
2014,11,17,374
2017,2,14,374
2013,1,25,373
2018,3,2,373
2018,12,11,371
2017,12,25,370
2018,11,23,370
2013,1,28,368
2021,12,11,368
2014,1,18,366
2014,11,11,366
2017,1,27,365
2017,1,29,364
2019,1,6,363
2018,12,5,362
2018,11,24,360
2021,12,16,360
2015,11,10,359
2012,1,5,356
2015,12,11,353
2019,12,10,353
2013,12,10,351
2016,11,21,349
2016,1,17,348
2017,1,9,348
2020,1,14,347
2016,2,8,346
2021,1,13,346
2021,12,31,346
2020,12,3,345
2021,1,3,345
2018,11,4,344
2015,12,28,343
2014,1,29,342
2014,12,9,342
2018,12,21,342
2014,2,5,341
2015,1,4,341
2017,1,7,341
2018,12,29,340
2016,12,5,339
2013,1,29,338
2017,1,6,338
2015,12,3,337
2020,12,26,335
2016,1,27,334
2015,1,7,333
2018,12,23,333
2013,12,15,332
2015,12,10,332
2018,12,6,332
2012,1,18,331
2018,1,20,331
2020,12,22,331
2014,2,14,330
2017,2,12,329
2017,12,21,328
2017,12,24,327
2014,1,3,326
2017,11,18,324
2021,1,11,322
2015,12,16,321
2020,11,28,321
2014,1,31,319
2016,12,31,319
2020,2,15,319
2020,11,30,319
2013,1,3,318
2018,1,6,318
2014,1,5,312
2013,12,12,311
2015,12,6,310
2016,11,14,308
2017,1,10,308
2017,12,6,308
2014,12,21,307
2017,11,20,307
2016,1,18,306
2020,12,21,306
2022,1,6,304
2011,12,31,303
